"MTU (CET/CEST)","Generation - Wind Offshore [MW] Day Ahead/ BZN|ES","Generation - Wind Offshore [MW] Intraday / BZN|ES","Generation - Wind Offshore [MW] Current / BZN|ES","Generation - Wind Onshore [MW] Day Ahead/ BZN|ES","Generation - Wind Onshore [MW] Intraday / BZN|ES","Generation - Wind Onshore [MW] Current / BZN|ES"
"12.06.2020 15:00 - 12.06.2020 16:00","n/e","n/e","n/e","12404","11721","10599"
"12.06.2020 16:00 - 12.06.2020 17:00","n/e","n/e","n/e","12583","11860","10541"
"12.06.2020 17:00 - 12.06.2020 18:00","n/e","n/e","n/e","12402","11497","10874"
"12.06.2020 18:00 - 12.06.2020 19:00","n/e","n/e","n/e","12175","11318","10740"
"12.06.2020 19:00 - 12.06.2020 20:00","n/e","n/e","n/e","11812","11036","10388"
"12.06.2020 20:00 - 12.06.2020 21:00","n/e","n/e","n/e","11179","10496","9867"
"12.06.2020 21:00 - 12.06.2020 22:00","n/e","n/e","n/e","10495","9948","9179"
"12.06.2020 22:00 - 12.06.2020 23:00","n/e","n/e","n/e","9870","9497","8775"
"12.06.2020 23:00 - 13.06.2020 00:00","n/e","n/e","n/e","9570","9258","8488"
"13.06.2020 00:00 - 13.06.2020 01:00","n/e","n/e","n/e","8765","8982","8982"
"13.06.2020 01:00 - 13.06.2020 02:00","n/e","n/e","n/e","8697","9155","9155"
"13.06.2020 02:00 - 13.06.2020 03:00","n/e","n/e","n/e","8518","8811","8811"
"13.06.2020 03:00 - 13.06.2020 04:00","n/e","n/e","n/e","8378","9001","9001"
"13.06.2020 04:00 - 13.06.2020 05:00","n/e","n/e","n/e","8305","8660","8660"
"13.06.2020 05:00 - 13.06.2020 06:00","n/e","n/e","n/e","8260","8481","8481"
"13.06.2020 06:00 - 13.06.2020 07:00","n/e","n/e","n/e","8243","8520","8520"
"13.06.2020 07:00 - 13.06.2020 08:00","n/e","n/e","n/e","8204","8299","8299"
"13.06.2020 08:00 - 13.06.2020 09:00","n/e","n/e","n/e","8146","8224","7645"
"13.06.2020 09:00 - 13.06.2020 10:00","n/e","n/e","n/e","8173","8172","7740"
"13.06.2020 10:00 - 13.06.2020 11:00","n/e","n/e","n/e","8211","8172","8011"
"13.06.2020 11:00 - 13.06.2020 12:00","n/e","n/e","n/e","8074","7965","7950"
"13.06.2020 12:00 - 13.06.2020 13:00","n/e","n/e","n/e","7890","7527","7152"
"13.06.2020 13:00 - 13.06.2020 14:00","n/e","n/e","n/e","7684","7291","6662"
"13.06.2020 14:00 - 13.06.2020 15:00","n/e","n/e","n/e","7626","7263","6545"
"13.06.2020 15:00 - 13.06.2020 16:00","n/e","n/e","n/e","7540","7301","6743"
"13.06.2020 16:00 - 13.06.2020 17:00","n/e","n/e","n/e","7500","7379","6635"
"13.06.2020 17:00 - 13.06.2020 18:00","n/e","n/e","n/e","7207","7101","6630"
"13.06.2020 18:00 - 13.06.2020 19:00","n/e","n/e","n/e","6760","6680","6638"
"13.06.2020 19:00 - 13.06.2020 20:00","n/e","n/e","n/e","6221","6092","5780"
"13.06.2020 20:00 - 13.06.2020 21:00","n/e","n/e","n/e","5324","5330","5222"
"13.06.2020 21:00 - 13.06.2020 22:00","n/e","n/e","n/e","4428","4393","4049"
"13.06.2020 22:00 - 13.06.2020 23:00","n/e","n/e","n/e","3713","3632","3698"
"13.06.2020 23:00 - 14.06.2020 00:00","n/e","n/e","n/e","3283","3344","3607"
"14.06.2020 00:00 - 14.06.2020 01:00","n/e","n/e","n/e","3062","3298","3298"
"14.06.2020 01:00 - 14.06.2020 02:00","n/e","n/e","n/e","2937","3170","3170"
"14.06.2020 02:00 - 14.06.2020 03:00","n/e","n/e","n/e","2760","3059","3059"
"14.06.2020 03:00 - 14.06.2020 04:00","n/e","n/e","n/e","2529","2756","2756"
"14.06.2020 04:00 - 14.06.2020 05:00","n/e","n/e","n/e","2297","2490","2490"
"14.06.2020 05:00 - 14.06.2020 06:00","n/e","n/e","n/e","2128","2379","2379"
"14.06.2020 06:00 - 14.06.2020 07:00","n/e","n/e","n/e","2013","2077","2077"
"14.06.2020 07:00 - 14.06.2020 08:00","n/e","n/e","n/e","1940","1886","1886"
"14.06.2020 08:00 - 14.06.2020 09:00","n/e","n/e","n/e","1911","1887","1817"
"14.06.2020 09:00 - 14.06.2020 10:00","n/e","n/e","n/e","2024","1902","1744"
"14.06.2020 10:00 - 14.06.2020 11:00","n/e","n/e","n/e","2224","2082","2127"
"14.06.2020 11:00 - 14.06.2020 12:00","n/e","n/e","n/e","2654","2527","2935"
"14.06.2020 12:00 - 14.06.2020 13:00","n/e","n/e","n/e","3171","2980","3407"
"14.06.2020 13:00 - 14.06.2020 14:00","n/e","n/e","n/e","3743","3665","3973"
"14.06.2020 14:00 - 14.06.2020 15:00","n/e","n/e","n/e","4224","4170","4121"
"14.06.2020 15:00 - 14.06.2020 16:00","n/e","n/e","n/e","4638","4625","4164"
"14.06.2020 16:00 - 14.06.2020 17:00","n/e","n/e","n/e","5038","4975","4383"
"14.06.2020 17:00 - 14.06.2020 18:00","n/e","n/e","n/e","5164","5129","4367"
"14.06.2020 18:00 - 14.06.2020 19:00","n/e","n/e","n/e","5235","5045","4446"
"14.06.2020 19:00 - 14.06.2020 20:00","n/e","n/e","n/e","5308","5085","4868"
"14.06.2020 20:00 - 14.06.2020 21:00","n/e","n/e","n/e","4995","4777","4738"
"14.06.2020 21:00 - 14.06.2020 22:00","n/e","n/e","n/e","4659","4562","4252"
"14.06.2020 22:00 - 14.06.2020 23:00","n/e","n/e","n/e","4384","4171","3892"
"14.06.2020 23:00 - 15.06.2020 00:00","n/e","n/e","n/e","4303","4326","3715"
"15.06.2020 00:00 - 15.06.2020 01:00","n/e","n/e","n/e","3841","3617","3617"
"15.06.2020 01:00 - 15.06.2020 02:00","n/e","n/e","n/e","3860","3459","3459"
"15.06.2020 02:00 - 15.06.2020 03:00","n/e","n/e","n/e","3834","3741","3741"
"15.06.2020 03:00 - 15.06.2020 04:00","n/e","n/e","n/e","3743","3688","3688"
"15.06.2020 04:00 - 15.06.2020 05:00","n/e","n/e","n/e","3642","3626","3626"
"15.06.2020 05:00 - 15.06.2020 06:00","n/e","n/e","n/e","3435","3651","3651"
"15.06.2020 06:00 - 15.06.2020 07:00","n/e","n/e","n/e","3243","3656","3656"
"15.06.2020 07:00 - 15.06.2020 08:00","n/e","n/e","n/e","2964","3639","3639"
"15.06.2020 08:00 - 15.06.2020 09:00","n/e","n/e","n/e","2574","3282","3047"
"15.06.2020 09:00 - 15.06.2020 10:00","n/e","n/e","n/e","2334","2910","2294"
"15.06.2020 10:00 - 15.06.2020 11:00","n/e","n/e","n/e","2258","2595","1954"
"15.06.2020 11:00 - 15.06.2020 12:00","n/e","n/e","n/e","2498","2841","2070"
"15.06.2020 12:00 - 15.06.2020 13:00","n/e","n/e","n/e","2952","3483","2133"
"15.06.2020 13:00 - 15.06.2020 14:00","n/e","n/e","n/e","3439","3952","2429"
"15.06.2020 14:00 - 15.06.2020 15:00","n/e","n/e","n/e","3944","4404","2488"
"15.06.2020 15:00 - 15.06.2020 16:00","n/e","n/e","n/e","4459","4720","3213"
"15.06.2020 16:00 - 15.06.2020 17:00","n/e","n/e","n/e","4886","5145","3539"
"15.06.2020 17:00 - 15.06.2020 18:00","n/e","n/e","n/e","5129","5272","4001"
"15.06.2020 18:00 - 15.06.2020 19:00","n/e","n/e","n/e","5280","5407","4449"
"15.06.2020 19:00 - 15.06.2020 20:00","n/e","n/e","n/e","5321","5459","5071"
"15.06.2020 20:00 - 15.06.2020 21:00","n/e","n/e","n/e","4979","5121","4996"
"15.06.2020 21:00 - 15.06.2020 22:00","n/e","n/e","n/e","4704","4769","4590"
"15.06.2020 22:00 - 15.06.2020 23:00","n/e","n/e","n/e","4527","4467","4409"
"15.06.2020 23:00 - 16.06.2020 00:00","n/e","n/e","n/e","4372","4219","4040"
"16.06.2020 00:00 - 16.06.2020 01:00","n/e","n/e","n/e","3750","3731","3731"
"16.06.2020 01:00 - 16.06.2020 02:00","n/e","n/e","n/e","3642","3442","3442"
"16.06.2020 02:00 - 16.06.2020 03:00","n/e","n/e","n/e","3440","3296","3296"
"16.06.2020 03:00 - 16.06.2020 04:00","n/e","n/e","n/e","3175","3462","3462"
"16.06.2020 04:00 - 16.06.2020 05:00","n/e","n/e","n/e","2931","3055","3055"
"16.06.2020 05:00 - 16.06.2020 06:00","n/e","n/e","n/e","2740","2799","2799"
"16.06.2020 06:00 - 16.06.2020 07:00","n/e","n/e","n/e","2572","2776","2776"
"16.06.2020 07:00 - 16.06.2020 08:00","n/e","n/e","n/e","2388","2737","2737"
"16.06.2020 08:00 - 16.06.2020 09:00","n/e","n/e","n/e","2275","2576","2407"
"16.06.2020 09:00 - 16.06.2020 10:00","n/e","n/e","n/e","2277","2508","1951"
"16.06.2020 10:00 - 16.06.2020 11:00","n/e","n/e","n/e","2483","2532","1957"
"16.06.2020 11:00 - 16.06.2020 12:00","n/e","n/e","n/e","3138","3068","2775"
"16.06.2020 12:00 - 16.06.2020 13:00","n/e","n/e","n/e","3982","3749","3608"
"16.06.2020 13:00 - 16.06.2020 14:00","n/e","n/e","n/e","4870","4505","4716"
"16.06.2020 14:00 - 16.06.2020 15:00","n/e","n/e","n/e","5665","5355","5645"
"16.06.2020 15:00 - 16.06.2020 16:00","n/e","n/e","n/e","6371","6133","6914"
"16.06.2020 16:00 - 16.06.2020 17:00","n/e","n/e","n/e","7041","6750","7725"
"16.06.2020 17:00 - 16.06.2020 18:00","n/e","n/e","n/e","7373","7126","8045"
"16.06.2020 18:00 - 16.06.2020 19:00","n/e","n/e","n/e","7323","7036","8458"
"16.06.2020 19:00 - 16.06.2020 20:00","n/e","n/e","n/e","6941","6881","8225"
"16.06.2020 20:00 - 16.06.2020 21:00","n/e","n/e","n/e","6195","6170","7358"
"16.06.2020 21:00 - 16.06.2020 22:00","n/e","n/e","n/e","5395","5337","6772"
"16.06.2020 22:00 - 16.06.2020 23:00","n/e","n/e","n/e","4818","4706","5575"
"16.06.2020 23:00 - 17.06.2020 00:00","n/e","n/e","n/e","4526","4334","5162"
"17.06.2020 00:00 - 17.06.2020 01:00","n/e","n/e","n/e","4638","5053","5053"
"17.06.2020 01:00 - 17.06.2020 02:00","n/e","n/e","n/e","4300","4449","4449"
"17.06.2020 02:00 - 17.06.2020 03:00","n/e","n/e","n/e","3944","3921","3921"
"17.06.2020 03:00 - 17.06.2020 04:00","n/e","n/e","n/e","3601","3284","3284"
"17.06.2020 04:00 - 17.06.2020 05:00","n/e","n/e","n/e","3314","2797","2797"
"17.06.2020 05:00 - 17.06.2020 06:00","n/e","n/e","n/e","2944","2414","2414"
"17.06.2020 06:00 - 17.06.2020 07:00","n/e","n/e","n/e","2580","2231","2231"
"17.06.2020 07:00 - 17.06.2020 08:00","n/e","n/e","n/e","2231","2139","2139"
"17.06.2020 08:00 - 17.06.2020 09:00","n/e","n/e","n/e","1955","1914","1801"
"17.06.2020 09:00 - 17.06.2020 10:00","n/e","n/e","n/e","1717","1810","1453"
"17.06.2020 10:00 - 17.06.2020 11:00","n/e","n/e","n/e","1545","1682","1486"
"17.06.2020 11:00 - 17.06.2020 12:00","n/e","n/e","n/e","1740","1836","1722"
"17.06.2020 12:00 - 17.06.2020 13:00","n/e","n/e","n/e","2005","2130","1865"
"17.06.2020 13:00 - 17.06.2020 14:00","n/e","n/e","n/e","2254","2475","2119"
"17.06.2020 14:00 - 17.06.2020 15:00","n/e","n/e","n/e","2542","2786","2331"
"17.06.2020 15:00 - 17.06.2020 16:00","n/e","n/e","n/e","2846","3052","2488"
"17.06.2020 16:00 - 17.06.2020 17:00","n/e","n/e","n/e","3153","3365","2455"
"17.06.2020 17:00 - 17.06.2020 18:00","n/e","n/e","n/e","3304","3478","2703"
"17.06.2020 18:00 - 17.06.2020 19:00","n/e","n/e","n/e","3436","3588","2996"
"17.06.2020 19:00 - 17.06.2020 20:00","n/e","n/e","n/e","3573","3719","3239"
"17.06.2020 20:00 - 17.06.2020 21:00","n/e","n/e","n/e","3440","3658","3169"
"17.06.2020 21:00 - 17.06.2020 22:00","n/e","n/e","n/e","3328","3583","3171"
"17.06.2020 22:00 - 17.06.2020 23:00","n/e","n/e","n/e","3293","3537","3133"
"17.06.2020 23:00 - 18.06.2020 00:00","n/e","n/e","n/e","3048","3212","3085"
"18.06.2020 00:00 - 18.06.2020 01:00","n/e","n/e","n/e","2756","2976","2976"
"18.06.2020 01:00 - 18.06.2020 02:00","n/e","n/e","n/e","2485","2642","2642"
"18.06.2020 02:00 - 18.06.2020 03:00","n/e","n/e","n/e","2170","2360","2360"
"18.06.2020 03:00 - 18.06.2020 04:00","n/e","n/e","n/e","1813","2185","2185"
"18.06.2020 04:00 - 18.06.2020 05:00","n/e","n/e","n/e","1503","1660","1660"
"18.06.2020 05:00 - 18.06.2020 06:00","n/e","n/e","n/e","1269","1529","1529"
"18.06.2020 06:00 - 18.06.2020 07:00","n/e","n/e","n/e","1074","1394","1394"
"18.06.2020 07:00 - 18.06.2020 08:00","n/e","n/e","n/e","887","1393","1393"
"18.06.2020 08:00 - 18.06.2020 09:00","n/e","n/e","n/e","682","1093","1062"
"18.06.2020 09:00 - 18.06.2020 10:00","n/e","n/e","n/e","511","822","836"
"18.06.2020 10:00 - 18.06.2020 11:00","n/e","n/e","n/e","411","631","477"
"18.06.2020 11:00 - 18.06.2020 12:00","n/e","n/e","n/e","409","633","322"
"18.06.2020 12:00 - 18.06.2020 13:00","n/e","n/e","n/e","458","679","440"
"18.06.2020 13:00 - 18.06.2020 14:00","n/e","n/e","n/e","556","898","656"
"18.06.2020 14:00 - 18.06.2020 15:00","n/e","n/e","n/e","810","1146","1039"
"18.06.2020 15:00 - 18.06.2020 16:00","n/e","n/e","n/e","1106","1363","1439"
"18.06.2020 16:00 - 18.06.2020 17:00","n/e","n/e","n/e","1441","1685","1907"
"18.06.2020 17:00 - 18.06.2020 18:00","n/e","n/e","n/e","1967","2239","2210"
"18.06.2020 18:00 - 18.06.2020 19:00","n/e","n/e","n/e","2511","2850","2752"
"18.06.2020 19:00 - 18.06.2020 20:00","n/e","n/e","n/e","3106","3544","3320"
"18.06.2020 20:00 - 18.06.2020 21:00","n/e","n/e","n/e","3549","3799","3733"
"18.06.2020 21:00 - 18.06.2020 22:00","n/e","n/e","n/e","3926","4037","3743"
"18.06.2020 22:00 - 18.06.2020 23:00","n/e","n/e","n/e","4379","4360","3896"
"18.06.2020 23:00 - 19.06.2020 00:00","n/e","n/e","n/e","4386","4292","3896"
"19.06.2020 00:00 - 19.06.2020 01:00","n/e","n/e","n/e","3856","3766","3766"
"19.06.2020 01:00 - 19.06.2020 02:00","n/e","n/e","n/e","3663","3803","3803"
"19.06.2020 02:00 - 19.06.2020 03:00","n/e","n/e","n/e","3390","3511","3511"
"19.06.2020 03:00 - 19.06.2020 04:00","n/e","n/e","n/e","2990","3109","3109"
"19.06.2020 04:00 - 19.06.2020 05:00","n/e","n/e","n/e","2662","2944","2944"
"19.06.2020 05:00 - 19.06.2020 06:00","n/e","n/e","n/e","2294","2481","2481"
"19.06.2020 06:00 - 19.06.2020 07:00","n/e","n/e","n/e","1943","2061","2061"
"19.06.2020 07:00 - 19.06.2020 08:00","n/e","n/e","n/e","1583","1728","1728"
"19.06.2020 08:00 - 19.06.2020 09:00","n/e","n/e","n/e","1216","1417","1188"
"19.06.2020 09:00 - 19.06.2020 10:00","n/e","n/e","n/e","957","1093","811"
"19.06.2020 10:00 - 19.06.2020 11:00","n/e","n/e","n/e","824","896","642"
"19.06.2020 11:00 - 19.06.2020 12:00","n/e","n/e","n/e","825","843","648"
"19.06.2020 12:00 - 19.06.2020 13:00","n/e","n/e","n/e","856","878","799"
"19.06.2020 13:00 - 19.06.2020 14:00","n/e","n/e","n/e","1076","1051","1130"
"19.06.2020 14:00 - 19.06.2020 15:00","n/e","n/e","n/e","1302","1305","1446"
"19.06.2020 15:00 - 19.06.2020 16:00","n/e","n/e","n/e","1568","1576","1623"
"19.06.2020 16:00 - 19.06.2020 17:00","n/e","n/e","n/e","1880","1809","1921"
"19.06.2020 17:00 - 19.06.2020 18:00","n/e","n/e","n/e","2313","2208","2174"
"19.06.2020 18:00 - 19.06.2020 19:00","n/e","n/e","n/e","2796","2709","2533"
"19.06.2020 19:00 - 19.06.2020 20:00","n/e","n/e","n/e","3252","3164","2973"
"19.06.2020 20:00 - 19.06.2020 21:00","n/e","n/e","n/e","3473","3491","3358"
"19.06.2020 21:00 - 19.06.2020 22:00","n/e","n/e","n/e","3737","3618","3428"
"19.06.2020 22:00 - 19.06.2020 23:00","n/e","n/e","n/e","4081","3895","3651"
"19.06.2020 23:00 - 20.06.2020 00:00","n/e","n/e","n/e","3983","3843","4120"
"20.06.2020 00:00 - 20.06.2020 01:00","n/e","n/e","n/e","3386","3833","3833"
"20.06.2020 01:00 - 20.06.2020 02:00","n/e","n/e","n/e","3192","3540","3540"
"20.06.2020 02:00 - 20.06.2020 03:00","n/e","n/e","n/e","2792","3071","3071"
"20.06.2020 03:00 - 20.06.2020 04:00","n/e","n/e","n/e","2323","2615","2615"
"20.06.2020 04:00 - 20.06.2020 05:00","n/e","n/e","n/e","1910","2132","2132"
"20.06.2020 05:00 - 20.06.2020 06:00","n/e","n/e","n/e","1560","1862","1862"
"20.06.2020 06:00 - 20.06.2020 07:00","n/e","n/e","n/e","1258","1668","1668"
"20.06.2020 07:00 - 20.06.2020 08:00","n/e","n/e","n/e","1009","1349","1349"
"20.06.2020 08:00 - 20.06.2020 09:00","n/e","n/e","n/e","744","1109","1253"
"20.06.2020 09:00 - 20.06.2020 10:00","n/e","n/e","n/e","733","889","955"
"20.06.2020 10:00 - 20.06.2020 11:00","n/e","n/e","n/e","642","757","979"
"20.06.2020 11:00 - 20.06.2020 12:00","n/e","n/e","n/e","790","795","1047"
"20.06.2020 12:00 - 20.06.2020 13:00","n/e","n/e","n/e","1026","943","1106"
"20.06.2020 13:00 - 20.06.2020 14:00","n/e","n/e","n/e","1385","1236","1428"
"20.06.2020 14:00 - 20.06.2020 15:00","n/e","n/e","n/e","1762","1559","1812"
"20.06.2020 15:00 - 20.06.2020 16:00","n/e","n/e","n/e","2083","1884","2096"
"20.06.2020 16:00 - 20.06.2020 17:00","n/e","n/e","n/e","2440","2237","2443"
"20.06.2020 17:00 - 20.06.2020 18:00","n/e","n/e","n/e","2773","2518","2658"
"20.06.2020 18:00 - 20.06.2020 19:00","n/e","n/e","n/e","3104","2831","2894"
"20.06.2020 19:00 - 20.06.2020 20:00","n/e","n/e","n/e","3442","3186","3076"
"20.06.2020 20:00 - 20.06.2020 21:00","n/e","n/e","n/e","3565","3313","3128"
"20.06.2020 21:00 - 20.06.2020 22:00","n/e","n/e","n/e","3641","3507","3257"
"20.06.2020 22:00 - 20.06.2020 23:00","n/e","n/e","n/e","3826","3780","3622"
"20.06.2020 23:00 - 21.06.2020 00:00","n/e","n/e","n/e","3746","3749","4133"
"21.06.2020 00:00 - 21.06.2020 01:00","n/e","n/e","n/e","3981","4261","4261"
"21.06.2020 01:00 - 21.06.2020 02:00","n/e","n/e","n/e","4030","4019","4019"
"21.06.2020 02:00 - 21.06.2020 03:00","n/e","n/e","n/e","3738","4213","4213"
"21.06.2020 03:00 - 21.06.2020 04:00","n/e","n/e","n/e","3430","4076","4076"
"21.06.2020 04:00 - 21.06.2020 05:00","n/e","n/e","n/e","3185","3808","3808"
"21.06.2020 05:00 - 21.06.2020 06:00","n/e","n/e","n/e","3023","3824","3824"
"21.06.2020 06:00 - 21.06.2020 07:00","n/e","n/e","n/e","2914","3778","3778"
"21.06.2020 07:00 - 21.06.2020 08:00","n/e","n/e","n/e","2815","3464","3464"
"21.06.2020 08:00 - 21.06.2020 09:00","n/e","n/e","n/e","2456","3136","3080"
"21.06.2020 09:00 - 21.06.2020 10:00","n/e","n/e","n/e","2120","2702","2501"
"21.06.2020 10:00 - 21.06.2020 11:00","n/e","n/e","n/e","1842","2237","2106"
"21.06.2020 11:00 - 21.06.2020 12:00","n/e","n/e","n/e","1831","2104","1868"
"21.06.2020 12:00 - 21.06.2020 13:00","n/e","n/e","n/e","1850","2112","1822"
"21.06.2020 13:00 - 21.06.2020 14:00","n/e","n/e","n/e","1898","2235","2118"
"21.06.2020 14:00 - 21.06.2020 15:00","n/e","n/e","n/e","2200","2575","2375"
"21.06.2020 15:00 - 21.06.2020 16:00","n/e","n/e","n/e","2624","3032","2880"
"21.06.2020 16:00 - 21.06.2020 17:00","n/e","n/e","n/e","3144","3534","3326"
"21.06.2020 17:00 - 21.06.2020 18:00","n/e","n/e","n/e","3641","4006","3871"
"21.06.2020 18:00 - 21.06.2020 19:00","n/e","n/e","n/e","4164","4588","4495"
"21.06.2020 19:00 - 21.06.2020 20:00","n/e","n/e","n/e","4718","5183","5167"
"21.06.2020 20:00 - 21.06.2020 21:00","n/e","n/e","n/e","4930","5404","5584"
"21.06.2020 21:00 - 21.06.2020 22:00","n/e","n/e","n/e","5173","5682","6057"
"21.06.2020 22:00 - 21.06.2020 23:00","n/e","n/e","n/e","5605","6102","6519"
"21.06.2020 23:00 - 22.06.2020 00:00","n/e","n/e","n/e","5787","6168","6807"
"22.06.2020 00:00 - 22.06.2020 01:00","n/e","n/e","n/e","5990","6392","6392"
"22.06.2020 01:00 - 22.06.2020 02:00","n/e","n/e","n/e","5988","6299","6299"
"22.06.2020 02:00 - 22.06.2020 03:00","n/e","n/e","n/e","5854","6297","6297"
"22.06.2020 03:00 - 22.06.2020 04:00","n/e","n/e","n/e","5636","6181","6181"
"22.06.2020 04:00 - 22.06.2020 05:00","n/e","n/e","n/e","5490","6161","6161"
"22.06.2020 05:00 - 22.06.2020 06:00","n/e","n/e","n/e","5316","5965","5965"
"22.06.2020 06:00 - 22.06.2020 07:00","n/e","n/e","n/e","5171","5706","5706"
"22.06.2020 07:00 - 22.06.2020 08:00","n/e","n/e","n/e","4956","5933","5933"
"22.06.2020 08:00 - 22.06.2020 09:00","n/e","n/e","n/e","4480","5461","5208"
"22.06.2020 09:00 - 22.06.2020 10:00","n/e","n/e","n/e","4116","5012","4534"
"22.06.2020 10:00 - 22.06.2020 11:00","n/e","n/e","n/e","3863","4564","4589"
"22.06.2020 11:00 - 22.06.2020 12:00","n/e","n/e","n/e","3796","4362","4732"
"22.06.2020 12:00 - 22.06.2020 13:00","n/e","n/e","n/e","3702","4153","4557"
"22.06.2020 13:00 - 22.06.2020 14:00","n/e","n/e","n/e","3656","3996","4171"
"22.06.2020 14:00 - 22.06.2020 15:00","n/e","n/e","n/e","3735","3969","3891"
"22.06.2020 15:00 - 22.06.2020 16:00","n/e","n/e","n/e","3866","4039","3858"
"22.06.2020 16:00 - 22.06.2020 17:00","n/e","n/e","n/e","4065","4169","4041"
"22.06.2020 17:00 - 22.06.2020 18:00","n/e","n/e","n/e","4509","4551","4420"
"22.06.2020 18:00 - 22.06.2020 19:00","n/e","n/e","n/e","5067","5063","4823"
"22.06.2020 19:00 - 22.06.2020 20:00","n/e","n/e","n/e","5700","5634","5272"
"22.06.2020 20:00 - 22.06.2020 21:00","n/e","n/e","n/e","6008","6090","5499"
"22.06.2020 21:00 - 22.06.2020 22:00","n/e","n/e","n/e","6385","6593","5875"
"22.06.2020 22:00 - 22.06.2020 23:00","n/e","n/e","n/e","6835","7122","6624"
"22.06.2020 23:00 - 23.06.2020 00:00","n/e","n/e","n/e","6590","6954","6921"
"23.06.2020 00:00 - 23.06.2020 01:00","n/e","n/e","n/e","6390","6670","6670"
"23.06.2020 01:00 - 23.06.2020 02:00","n/e","n/e","n/e","6057","6416","6416"
"23.06.2020 02:00 - 23.06.2020 03:00","n/e","n/e","n/e","5615","6011","6011"
"23.06.2020 03:00 - 23.06.2020 04:00","n/e","n/e","n/e","5211","5535","5535"
"23.06.2020 04:00 - 23.06.2020 05:00","n/e","n/e","n/e","4829","5055","5055"
"23.06.2020 05:00 - 23.06.2020 06:00","n/e","n/e","n/e","4518","4756","4756"
"23.06.2020 06:00 - 23.06.2020 07:00","n/e","n/e","n/e","4235","4439","4439"
"23.06.2020 07:00 - 23.06.2020 08:00","n/e","n/e","n/e","3954","4021","4021"
"23.06.2020 08:00 - 23.06.2020 09:00","n/e","n/e","n/e","3466","3566","3555"
"23.06.2020 09:00 - 23.06.2020 10:00","n/e","n/e","n/e","3025","3174","3071"
"23.06.2020 10:00 - 23.06.2020 11:00","n/e","n/e","n/e","2708","2902","2836"
"23.06.2020 11:00 - 23.06.2020 12:00","n/e","n/e","n/e","2802","3024","2996"
"23.06.2020 12:00 - 23.06.2020 13:00","n/e","n/e","n/e","2949","3133","2997"
"23.06.2020 13:00 - 23.06.2020 14:00","n/e","n/e","n/e","3177","3354","3123"
"23.06.2020 14:00 - 23.06.2020 15:00","n/e","n/e","n/e","3317","3550","3307"
"23.06.2020 15:00 - 23.06.2020 16:00","n/e","n/e","n/e","3477","3770","3518"
"23.06.2020 16:00 - 23.06.2020 17:00","n/e","n/e","n/e","3650","3941","3869"
"23.06.2020 17:00 - 23.06.2020 18:00","n/e","n/e","n/e","3776","4088","3983"
"23.06.2020 18:00 - 23.06.2020 19:00","n/e","n/e","n/e","3932","4235","4131"
"23.06.2020 19:00 - 23.06.2020 20:00","n/e","n/e","n/e","4042","4418","4023"
"23.06.2020 20:00 - 23.06.2020 21:00","n/e","n/e","n/e","4165","4585","4053"
"23.06.2020 21:00 - 23.06.2020 22:00","n/e","n/e","n/e","4510","4929","4176"
"23.06.2020 22:00 - 23.06.2020 23:00","n/e","n/e","n/e","4808","5142","4537"
"23.06.2020 23:00 - 24.06.2020 00:00","n/e","n/e","n/e","4812","5006","4871"
"24.06.2020 00:00 - 24.06.2020 01:00","n/e","n/e","n/e","4971","4900","4900"
"24.06.2020 01:00 - 24.06.2020 02:00","n/e","n/e","n/e","4818","4839","4839"
"24.06.2020 02:00 - 24.06.2020 03:00","n/e","n/e","n/e","4462","4279","4279"
"24.06.2020 03:00 - 24.06.2020 04:00","n/e","n/e","n/e","4063","4063","4063"
"24.06.2020 04:00 - 24.06.2020 05:00","n/e","n/e","n/e","3682","3680","3680"
"24.06.2020 05:00 - 24.06.2020 06:00","n/e","n/e","n/e","3277","2960","2960"
"24.06.2020 06:00 - 24.06.2020 07:00","n/e","n/e","n/e","2885","2603","2603"
"24.06.2020 07:00 - 24.06.2020 08:00","n/e","n/e","n/e","2496","2423","2423"
"24.06.2020 08:00 - 24.06.2020 09:00","n/e","n/e","n/e","2202","2043","1869"
"24.06.2020 09:00 - 24.06.2020 10:00","n/e","n/e","n/e","2043","1754","1551"
"24.06.2020 10:00 - 24.06.2020 11:00","n/e","n/e","n/e","2010","1695","1411"
"24.06.2020 11:00 - 24.06.2020 12:00","n/e","n/e","n/e","2327","1999","1542"
"24.06.2020 12:00 - 24.06.2020 13:00","n/e","n/e","n/e","2862","2481","2266"
"24.06.2020 13:00 - 24.06.2020 14:00","n/e","n/e","n/e","3540","2985","2675"
"24.06.2020 14:00 - 24.06.2020 15:00","n/e","n/e","n/e","3568","3013","3645"
"24.06.2020 15:00 - 24.06.2020 16:00","n/e","n/e","n/e","3562","3124","4808"
"24.06.2020 16:00 - 24.06.2020 17:00","n/e","n/e","n/e","3556","3256","4526"
"24.06.2020 17:00 - 24.06.2020 18:00","n/e","n/e","n/e","3413","3242","4942"
"24.06.2020 18:00 - 24.06.2020 19:00","n/e","n/e","n/e","3335","3433","5389"
"24.06.2020 19:00 - 24.06.2020 20:00","n/e","n/e","n/e","3250","3494","5139"
"24.06.2020 20:00 - 24.06.2020 21:00","n/e","n/e","n/e","3384","3293","4091"
